DATE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYDewPointTempF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection
11/7/2017 23:06,BKN:07 16 OVC:08 29,8,35,34,33,93,7,350
11/7/2017 23:26,FEW:02 9 OVC:08 16,8,35,34,33,93,8,360
11/7/2017 23:51,BKN:07 8 BKN:07 15 OVC:08 24,7,36,35,34,93,7,360
11/7/2017 23:56,BKN:07 8 OVC:08 22,7,35,34,33,93,6,360
11/7/2017 23:59,,,,,,,,
11/8/2017 0:56,OVC:08 6,10,34,34,33,97,7,340
11/8/2017 1:56,OVC:08 7,10,36,35,34,93,10,10
11/8/2017 2:26,OVC:08 11,10,36,35,34,93,10,20
11/8/2017 2:56,BKN:07 12 OVC:08 46,10,36,35,33,89,9,20
11/8/2017 3:22,SCT:04 15 OVC:08 20,10,36,35,33,89,7,360
11/8/2017 3:56,OVC:08 24,10,35,34,32,89,8,360
11/8/2017 4:56,OVC:08 25,10,36,34,30,79,10,10
11/8/2017 5:56,OVC:08 26,10,36,33,28,73,9,360
11/8/2017 6:44,OVC:08 30,10,36,33,27,70,10,360
11/8/2017 6:56,BKN:07 32 OVC:08 47,10,36,33,27,70,10,10
11/8/2017 7:56,OVC:08 34,10,37,33,26,65,7,10
11/8/2017 8:56,OVC:08 40,10,39,34,26,60,9,360
11/8/2017 9:56,BKN:07 40,10,39,34,25,57,13,20
11/8/2017 10:56,SCT:04 45,10,42,36,26,53,11,360
11/8/2017 11:56,OVC:08 46,10,44,37,25,47,7,50
11/8/2017 12:56,FEW:02 45 SCT:04 100,10,44,36,23,43,3,VRB
11/8/2017 13:56,FEW:02 45 SCT:04 100,10,45,37,23,42,10,50
11/8/2017 14:56,FEW:02 35,10,45,37,23,42,10,30
11/8/2017 15:56,FEW:02 35,10,42,35,24,49,9,60
11/8/2017 16:56,FEW:02 35,10,38,33,24,57,5,80
11/8/2017 17:56,CLR:00,10,36,32,25,64,3,90
11/8/2017 18:56,CLR:00,10,33,30,25,72,0,0
11/8/2017 19:56,CLR:00,10,30,28,25,82,0,0
11/8/2017 20:56,CLR:00,10,29,28,25,85,0,0
11/8/2017 21:56,CLR:00,10,28,27,25,88,0,0
11/8/2017 22:56,CLR:00,10,26,25,24,92,0,0
11/8/2017 23:56,CLR:00,10,27,26,25,92,0,0
11/8/2017 23:59,,,,,,,,
11/9/2017 0:56,CLR:00,10,25,24,23,92,0,0
11/9/2017 1:56,CLR:00,10,25,24,22,88,0,0
11/9/2017 2:56,CLR:00,10,24,23,21,88,0,0
11/9/2017 3:56,CLR:00,10,24,23,21,88,0,0
11/9/2017 4:56,CLR:00,10,23,22,20,88,0,0
11/9/2017 5:56,CLR:00,10,22,21,20,92,0,0
11/9/2017 6:56,CLR:00,10,23,22,21,92,0,0
11/9/2017 7:56,CLR:00,10,28,27,25,88,0,0
11/9/2017 8:56,CLR:00,10,34,32,29,82,0,0
11/9/2017 9:56,CLR:00,10,41,37,30,65,0,0
11/9/2017 10:56,SCT:04 250,10,46,39,30,54,0,0
11/9/2017 11:56,CLR:00,10,47,40,30,52,7,180
11/9/2017 12:56,CLR:00,10,50,42,31,48,9,160
11/9/2017 13:56,FEW:02 40 BKN:07 110,10,51,42,31,46,7,VRB
11/9/2017 14:56,BKN:07 110,10,49,41,30,48,5,190
11/9/2017 15:56,BKN:07 110,10,47,41,34,61,8,120
11/9/2017 16:56,FEW:02 100,10,44,40,34,68,6,130
11/9/2017 17:56,SCT:04 250,10,43,40,35,74,0,0
11/9/2017 18:56,SCT:04 250,10,43,40,36,76,7,160
11/9/2017 19:56,SCT:04 100,10,43,40,36,76,5,170
11/9/2017 20:56,CLR:00,10,40,38,35,83,6,180
11/9/2017 21:56,CLR:00,10,42,40,37,82,5,170
11/9/2017 22:56,BKN:07 43 OVC:08 70,10,40,39,37,89,0,0
11/9/2017 23:56,FEW:02 40 OVC:08 70,10,43,41,39,86,7,170
11/9/2017 23:59,,,,,,,,
11/10/2017 0:56,FEW:02 33 BKN:07 55 BKN:07 90,10,44,42,40,85,9,170
11/10/2017 1:56,FEW:02 42 SCT:04 48 OVC:08 60,10,45,43,41,86,8,200
11/10/2017 2:56,SCT:04 70,10,44,43,42,93,9,220
11/10/2017 3:56,CLR:00,10,44,43,42,93,6,250
11/10/2017 4:56,FEW:02 22 SCT:04 27 BKN:07 34,9,44,43,42,93,10,280
11/10/2017 5:56,OVC:08 48,10,43,37,29,58,16,280
11/10/2017 6:56,BKN:07 60,10,40,33,21,47,17,290
11/10/2017 7:56,SCT:04 60,10,39,32,19,45,18,260
11/10/2017 8:56,FEW:02 50,10,40,32,17,40,18,300
11/10/2017 9:56,SCT:04 50,10,37,27,3,24,24,290
11/10/2017 10:56,FEW:02 50 SCT:04 200,10,36,27,2,23,23,280
11/10/2017 11:56,FEW:02 50 SCT:04 250,10,36,26,-1,20,24,300
11/10/2017 12:56,FEW:02 50 SCT:04 250,10,35,26,1,23,16,300
11/10/2017 13:56,FEW:02 250,10,33,24,-1,23,20,320
11/10/2017 14:56,CLR:00,10,32,23,-2,23,20,300
11/10/2017 15:56,FEW:02 250,10,30,22,-1,26,18,330
11/10/2017 16:56,FEW:02 50,10,27,20,-1,29,14,320
11/10/2017 17:56,CLR:00,10,26,19,-2,29,15,310
11/10/2017 18:56,CLR:00,10,25,19,-1,32,17,300
11/10/2017 19:56,CLR:00,10,24,18,-1,33,14,290
11/10/2017 20:56,CLR:00,10,24,18,-1,33,13,300
11/10/2017 21:56,CLR:00,10,23,18,0,36,10,290
11/10/2017 22:56,CLR:00,10,22,17,1,40,14,290
11/10/2017 23:56,CLR:00,10,22,17,1,40,11,300
11/10/2017 23:59,,,,,,,,
11/11/2017 0:56,CLR:00,10,21,17,2,43,11,300
11/11/2017 1:56,CLR:00,10,22,17,1,40,11,310
11/11/2017 2:56,CLR:00,10,21,17,4,47,10,310
11/11/2017 3:56,CLR:00,10,21,17,4,47,9,300
11/11/2017 4:56,CLR:00,10,21,17,4,47,7,290
11/11/2017 5:56,CLR:00,10,20,16,5,52,8,290
11/11/2017 6:56,CLR:00,10,21,17,7,54,9,310
11/11/2017 7:56,CLR:00,10,24,19,6,46,15,320
11/11/2017 8:56,FEW:02 250,10,26,21,6,42,14,310
11/11/2017 9:56,FEW:02 250,10,29,23,7,39,15,330
11/11/2017 10:56,CLR:00,10,31,24,6,35,10,310
11/11/2017 11:56,CLR:00,10,33,25,6,32,9,320
11/11/2017 12:56,CLR:00,10,35,27,6,29,8,320
11/11/2017 13:56,CLR:00,10,36,27,5,27,8,320
11/11/2017 14:56,CLR:00,10,36,27,5,27,9,350
11/11/2017 15:56,FEW:02 250,10,34,26,4,28,8,350
11/11/2017 16:56,FEW:02 200,10,30,23,6,36,3,320
11/11/2017 17:56,CLR:00,10,26,21,9,48,0,0
11/11/2017 18:56,CLR:00,10,24,20,9,52,0,0
11/11/2017 19:56,CLR:00,10,23,20,11,60,0,0
11/11/2017 20:56,CLR:00,10,22,19,12,66,0,0
11/11/2017 21:56,CLR:00,10,21,19,14,74,0,0
11/11/2017 22:56,CLR:00,10,20,18,14,78,0,0
11/11/2017 23:56,CLR:00,10,20,19,16,85,0,0
11/11/2017 23:59,,,,,,,,
11/12/2017 0:56,CLR:00,10,21,19,15,78,0,0
11/12/2017 1:56,CLR:00,10,22,20,16,78,0,0
11/12/2017 2:56,CLR:00,10,23,22,19,85,0,0
11/12/2017 3:56,CLR:00,10,22,21,18,85,0,0
11/12/2017 4:56,CLR:00,10,20,19,17,89,0,0
11/12/2017 5:56,CLR:00,10,18,17,16,92,0,0
11/12/2017 6:56,CLR:00,10,20,19,17,89,0,0
11/12/2017 7:56,BKN:07 250,10,23,21,15,72,0,0
11/12/2017 8:56,SCT:04 36 BKN:07 250,10,27,24,19,72,0,0
11/12/2017 9:56,BKN:07 36,10,34,28,17,50,0,0
11/12/2017 10:56,BKN:07 36,10,39,32,18,43,3,350
11/12/2017 11:56,SCT:04 38,10,43,35,21,42,0,0
11/12/2017 12:56,FEW:02 39 SCT:04 250,10,45,37,25,46,8,220
11/12/2017 13:56,FEW:02 40 SCT:04 200,10,45,36,21,39,7,190
11/12/2017 14:56,FEW:02 40 SCT:04 200,10,45,36,21,39,5,180
11/12/2017 15:56,BKN:07 100,10,43,35,23,45,3,190
11/12/2017 16:56,FEW:02 100,10,38,33,23,55,0,0
11/12/2017 17:56,FEW:02 100,10,33,29,23,66,0,0
11/12/2017 18:56,CLR:00,10,30,27,22,72,0,0
11/12/2017 19:56,CLR:00,10,28,26,22,78,0,0
11/12/2017 20:56,CLR:00,10,29,27,23,78,0,0
11/12/2017 21:56,CLR:00,10,29,27,24,82,0,0
11/12/2017 22:56,CLR:00,10,27,26,24,89,0,0
11/12/2017 23:56,CLR:00,10,28,27,24,85,0,0
11/12/2017 23:59,,,,,,,,
11/13/2017 0:56,CLR:00,10,27,26,23,85,0,0
11/13/2017 1:56,FEW:02 120,10,28,27,24,85,0,0
11/13/2017 2:56,CLR:00,10,29,27,24,82,0,0
11/13/2017 3:56,BKN:07 110,10,30,29,26,85,0,0
11/13/2017 4:54,BKN:07 27 OVC:08 100,10,30,29,27,86,0,0
11/13/2017 4:56,BKN:07 27 OVC:08 100,10,31,29,26,82,0,0
11/13/2017 5:05,SCT:04 28 BKN:07 100,10,31,29,26,82,0,0
11/13/2017 5:13,BKN:07 26 BKN:07 33 OVC:08 100,10,31,29,26,82,0,0
11/13/2017 5:56,BKN:07 22 OVC:08 34,10,32,30,27,82,3,330
11/13/2017 6:52,FEW:02 21 OVC:08 33,10,34,31,27,75,0,0
11/13/2017 6:56,FEW:02 21 OVC:08 33,10,33,31,27,78,0,0
11/13/2017 7:17,BKN:07 27 OVC:08 35,10,33,30,26,75,3,320
11/13/2017 7:56,OVC:08 22,10,34,31,27,75,3,310
11/13/2017 8:56,OVC:08 21,10,37,34,28,70,5,30
11/13/2017 9:56,BKN:07 19 OVC:08 24,10,37,34,29,73,5,320
11/13/2017 10:23,OVC:08 20,10,39,35,30,70,6,20
11/13/2017 10:56,BKN:07 20 OVC:08 24,10,39,36,31,73,5,VRB
11/13/2017 11:51,BKN:07 11 OVC:08 22,10,41,38,34,76,5,VRB
11/13/2017 11:56,BKN:07 11 OVC:08 22,10,41,38,33,73,5,VRB
11/13/2017 12:56,OVC:08 12,10,39,36,31,73,7,340
11/13/2017 13:56,OVC:08 14,6,37,36,34,89,8,300
11/13/2017 14:56,BKN:07 10,5,36,35,34,93,6,350
11/13/2017 15:19,OVC:08 16,5,36,35,34,93,6,360
11/13/2017 15:54,SCT:04 7 OVC:08 16,5,36,35,34,93,6,340
11/13/2017 15:56,SCT:04 7 OVC:08 16,5,36,35,34,93,6,350
11/13/2017 16:27,BKN:07 7 OVC:08 16,4,36,35,34,93,6,330
11/13/2017 16:56,BKN:07 7 OVC:08 16,4,36,35,34,93,5,350
11/13/2017 17:56,OVC:08 6,5,36,35,34,93,5,340
11/13/2017 18:56,OVC:08 6,4,36,35,34,93,6,20
11/13/2017 19:56,OVC:08 5,4,36,35,34,93,6,350
11/13/2017 20:56,OVC:08 5,5,36,35,34,93,6,350
11/13/2017 21:56,OVC:08 5,8,36,36,35,97,7,10
11/13/2017 22:56,OVC:08 5,4,36,35,34,93,9,10
11/13/2017 23:56,OVC:08 6,10,36,35,34,93,6,350
11/13/2017 23:59,,,,,,,,
11/14/2017 0:56,OVC:08 6,10,36,35,34,93,7,360
11/14/2017 1:56,BKN:07 6 OVC:08 14,7,36,35,34,93,8,360
11/14/2017 2:07,SCT:04 8 OVC:08 15,8,35,35,34,96,6,350
11/14/2017 2:56,OVC:08 19,10,35,34,33,93,8,350
11/14/2017 3:08,FEW:02 7 FEW:02 11 OVC:08 19,10,35,34,33,93,8,360
11/14/2017 3:56,OVC:08 21,10,35,34,32,89,6,360
11/14/2017 4:56,OVC:08 26,10,35,34,32,89,6,330
11/14/2017 5:19,OVC:08 30,9,34,33,32,92,5,320
11/14/2017 5:56,OVC:08 34,10,35,34,32,89,6,320
11/14/2017 6:56,OVC:08 34,10,35,34,32,89,6,320
11/14/2017 7:56,OVC:08 39,10,36,34,32,86,5,340
11/14/2017 8:56,BKN:07 45 OVC:08 60,10,37,34,30,76,7,360
11/14/2017 9:56,OVC:08 60,10,39,35,29,67,10,340
11/14/2017 10:56,OVC:08 60,10,39,35,28,65,8,360
11/14/2017 11:56,OVC:08 55,10,40,36,29,65,8,350
11/14/2017 12:56,OVC:08 55,10,41,36,29,62,7,20
11/14/2017 13:56,OVC:08 60,10,41,36,29,62,6,30
11/14/2017 14:56,OVC:08 55,10,41,36,28,60,6,340
11/14/2017 15:56,OVC:08 50,10,40,35,27,60,6,360
11/14/2017 16:56,OVC:08 50,10,39,35,28,65,7,340
11/14/2017 17:56,OVC:08 55,10,38,34,29,70,6,340
11/14/2017 18:56,OVC:08 55,10,37,34,30,76,6,350
11/14/2017 19:56,OVC:08 50,10,37,34,30,76,5,330
11/14/2017 20:56,OVC:08 55,10,37,34,30,76,3,320
11/14/2017 21:56,OVC:08 55,10,36,34,30,79,3,320
11/14/2017 22:56,OVC:08 50,10,36,34,31,82,0,0
11/14/2017 23:56,OVC:08 49,10,36,34,30,79,0,0
11/14/2017 23:59,,,,,,,,
11/15/2017 0:56,BKN:07 49 OVC:08 70,10,35,33,30,82,3,320
11/15/2017 1:56,OVC:08 46,10,35,33,30,82,0,0
11/15/2017 2:56,BKN:07 47 OVC:08 70,10,34,32,29,82,0,0
11/15/2017 3:56,BKN:07 46 OVC:08 70,10,34,32,28,79,3,350
11/15/2017 4:56,FEW:02 45 OVC:08 65,10,33,31,27,78,0,0
11/15/2017 5:56,OVC:08 65,10,33,31,27,78,0,0
11/15/2017 6:56,SCT:04 65,10,32,30,27,82,0,0
11/15/2017 7:56,CLR:00,10,35,32,26,70,3,360
11/15/2017 8:53,,,37,,30,75,0,0
11/15/2017 8:56,CLR:00,10,39,34,26,60,6,60
11/15/2017 9:56,CLR:00,10,42,36,26,53,7,40
11/15/2017 10:56,SCT:04 50,10,42,35,25,51,7,70
11/15/2017 11:56,SCT:04 50,10,43,36,26,51,5,40
11/15/2017 12:56,BKN:07 40,10,43,37,27,53,7,120
11/15/2017 13:56,BKN:07 45,10,43,37,27,53,6,120
11/15/2017 14:56,BKN:07 45,10,41,36,28,60,7,110
11/15/2017 15:56,SCT:04 45 SCT:04 60,10,39,35,28,65,5,130
11/15/2017 16:56,CLR:00,10,37,33,27,67,5,120
11/15/2017 17:56,SCT:04 45,10,32,30,26,79,0,0
11/15/2017 18:56,FEW:02 45,10,30,28,25,82,0,0
11/15/2017 19:56,FEW:02 45,10,28,27,25,88,0,0
11/15/2017 20:56,FEW:02 45,10,28,27,26,92,0,0
11/15/2017 21:56,CLR:00,10,27,26,25,92,0,0
11/15/2017 22:56,CLR:00,10,27,26,25,92,0,0
11/15/2017 23:56,OVC:08 44,10,27,26,25,92,0,0
11/15/2017 23:59,,,,,,,,
11/16/2017 0:56,OVC:08 41,10,30,29,27,88,0,0
11/16/2017 1:56,OVC:08 47,10,31,30,29,92,0,0
11/16/2017 2:56,OVC:08 46,10,32,31,30,92,0,0
11/16/2017 3:56,OVC:08 50,10,33,32,31,92,0,0
11/16/2017 4:56,OVC:08 55,10,33,32,31,92,0,0
11/16/2017 5:56,BKN:07 49 OVC:08 55,10,33,32,31,92,3,330
11/16/2017 6:56,BKN:07 44,10,38,36,34,86,3,VRB
11/16/2017 7:56,BKN:07 48 BKN:07 70 OVC:08 100,10,44,41,37,76,8,140
11/16/2017 8:56,SCT:04 80 OVC:08 95,10,45,42,39,80,8,150
11/16/2017 9:56,OVC:08 48,10,47,44,40,77,11,150
11/16/2017 10:56,SCT:04 60 BKN:07 70 BKN:07 120,10,51,46,41,69,9,140
11/16/2017 11:56,FEW:02 25 BKN:07 39 OVC:08 55,10,51,46,41,69,13,130
11/16/2017 12:38,BKN:07 24 OVC:08 38,8,49,46,42,77,7,150
11/16/2017 12:56,OVC:08 21,4,49,47,44,83,6,230
11/16/2017 13:09,FEW:02 10 OVC:08 21,2,47,46,45,93,7,VRB
11/16/2017 13:16,BKN:07 13 OVC:08 19,2.5,46,45,44,93,7,320
11/16/2017 13:24,SCT:04 10 OVC:08 19,2.5,45,44,43,93,5,310
11/16/2017 13:37,BKN:07 7 OVC:08 19,2.5,45,44,43,93,7,40
11/16/2017 13:56,BKN:07 7 OVC:08 19,2.5,45,44,43,93,5,340
11/16/2017 14:03,FEW:02 13 SCT:04 20 OVC:08 46,6,45,44,43,93,6,360
11/16/2017 14:11,BKN:07 7 OVC:08 19,3,45,44,43,93,0,0
11/16/2017 14:43,OVC:08 4,2,44,44,43,96,5,350
11/16/2017 14:56,OVC:08 4,2,44,44,43,96,5,10
11/16/2017 15:56,OVC:08 4,2,43,43,42,97,5,290
11/16/2017 16:42,OVC:08 4,1,43,43,42,97,3,330
11/16/2017 16:56,OVC:08 4,1,43,43,42,97,7,290
11/16/2017 17:56,BKN:07 4 BKN:07 14 OVC:08 32,1,43,42,41,93,14,280
11/16/2017 18:39,OVC:08 16,5,43,42,40,89,10,230
11/16/2017 18:56,OVC:08 16,5,42,41,40,92,8,270
11/16/2017 19:56,BKN:07 16 BKN:07 40 OVC:08 48,5,43,42,41,93,8,250
11/16/2017 20:03,BKN:07 40 BKN:07 47 OVC:08 60,10,42,42,41,96,6,250
11/16/2017 20:56,SCT:04 38 BKN:07 40 OVC:08 55,10,42,41,40,92,7,250
11/16/2017 21:56,FEW:02 50 SCT:04 65,10,40,39,38,93,6,240
11/16/2017 22:56,CLR:00,10,39,38,36,89,6,260
11/16/2017 23:56,BKN:07 60,10,38,37,35,89,6,250
11/16/2017 23:59,,,,,,,,
11/17/2017 0:56,CLR:00,10,39,37,34,82,8,260
11/17/2017 1:56,CLR:00,10,39,36,32,76,7,260
11/17/2017 2:56,CLR:00,10,38,36,32,79,9,280
11/17/2017 3:56,CLR:00,10,39,36,31,73,11,280
11/17/2017 4:56,OVC:08 37,10,39,35,29,67,8,310
11/17/2017 5:56,OVC:08 37,10,38,34,28,68,14,300
11/17/2017 6:56,BKN:07 37,10,37,33,26,65,13,310
11/17/2017 7:56,BKN:07 35,10,37,33,25,62,18,310
11/17/2017 8:56,BKN:07 35,10,38,33,25,60,16,310
11/17/2017 9:56,BKN:07 36,10,39,33,24,55,24,290
11/17/2017 10:56,SCT:04 40,10,40,34,23,51,24,300
11/17/2017 11:56,SCT:04 40,10,41,34,22,47,22,300
11/17/2017 12:56,SCT:04 40,10,42,35,22,45,17,310
11/17/2017 13:56,FEW:02 40,10,42,34,20,41,18,310
11/17/2017 14:56,FEW:02 40,10,41,32,16,36,13,310
11/17/2017 15:56,CLR:00,10,39,31,15,38,15,300
11/17/2017 16:56,CLR:00,10,37,30,18,46,9,280
11/17/2017 17:56,CLR:00,10,36,29,15,42,8,280
11/17/2017 18:56,CLR:00,10,34,28,14,44,6,260
11/17/2017 19:56,CLR:00,10,31,25,13,47,6,260
11/17/2017 20:56,CLR:00,10,28,25,18,66,0,0
11/17/2017 21:56,CLR:00,10,25,23,18,75,0,0
11/17/2017 22:56,CLR:00,10,24,22,19,81,0,0
11/17/2017 23:56,CLR:00,10,22,21,18,85,0,0
11/17/2017 23:59,,,,,,,,
11/18/2017 0:56,CLR:00,10,23,21,18,81,0,0
11/18/2017 1:56,CLR:00,10,22,21,19,89,0,0
11/18/2017 2:56,CLR:00,10,22,21,18,85,0,0
11/18/2017 3:56,CLR:00,10,19,18,16,88,3,330
11/18/2017 4:56,CLR:00,10,21,20,18,88,3,250
11/18/2017 5:56,CLR:00,10,20,19,18,92,0,0
11/18/2017 6:56,SCT:04 200,10,21,20,18,88,5,250
11/18/2017 7:56,CLR:00,10,28,25,18,66,0,0
11/18/2017 8:56,CLR:00,10,33,29,21,61,0,0
11/18/2017 9:56,CLR:00,10,39,32,19,45,6,200
11/18/2017 10:56,CLR:00,10,41,32,14,33,7,190
11/18/2017 11:56,CLR:00,10,42,33,17,36,10,200
11/18/2017 12:56,BKN:07 160,10,43,35,21,42,7,190
11/18/2017 13:56,BKN:07 100,10,44,36,24,45,5,190
11/18/2017 14:56,BKN:07 140,10,43,36,26,51,6,140
11/18/2017 15:56,OVC:08 100,10,43,37,27,53,5,100
11/18/2017 16:56,SCT:04 30 OVC:08 70,10,41,38,34,76,3,70
11/18/2017 17:56,SCT:04 30 OVC:08 70,10,41,38,35,79,5,70
11/18/2017 18:56,SCT:04 40 OVC:08 60,10,42,40,37,82,0,0
11/18/2017 19:56,FEW:02 29 BKN:07 38 OVC:08 44,9,44,42,40,85,6,130
11/18/2017 20:54,BKN:07 24 OVC:08 38,7,45,44,43,93,7,140
11/18/2017 20:56,BKN:07 24 OVC:08 38,7,45,44,43,93,6,140
11/18/2017 21:30,SCT:04 26 OVC:08 35,10,45,45,44,97,3,130
11/18/2017 21:56,BKN:07 26 OVC:08 36,10,45,45,44,97,5,140
11/18/2017 22:56,BKN:07 21 OVC:08 31,9,46,46,45,96,0,0
11/18/2017 23:20,SCT:04 20 OVC:08 50,10,48,47,46,93,6,190
11/18/2017 23:56,FEW:02 26 BKN:07 50 OVC:08 90,7,45,44,43,93,0,0
11/18/2017 23:59,,,,,,,,
11/19/2017 0:20,BKN:07 20 BKN:07 31 OVC:08 90,10,46,46,45,96,0,0
11/19/2017 0:56,BKN:07 18 BKN:07 28 OVC:08 100,10,49,48,47,93,7,170
11/19/2017 1:30,SCT:04 25 BKN:07 31 BKN:07 110,10,50,49,48,93,8,170
11/19/2017 1:44,FEW:02 24 BKN:07 28 BKN:07 39,10,51,50,49,92,9,170
11/19/2017 1:56,BKN:07 28 OVC:08 36,10,52,51,50,93,9,170
11/19/2017 2:56,OVC:08 26,10,54,53,52,93,8,170
11/19/2017 3:56,OVC:08 27,10,55,54,53,93,8,180
11/19/2017 4:33,FEW:02 27 SCT:04 41 OVC:08 95,10,57,55,54,90,10,200
11/19/2017 4:56,FEW:02 38 SCT:04 50 OVC:08 90,10,57,55,54,90,13,190
11/19/2017 5:56,SCT:04 22 SCT:04 32 OVC:08 70,10,57,56,55,93,14,180
11/19/2017 6:54,BKN:07 9 OVC:08 70,3,57,56,55,94,15,190
11/19/2017 6:56,BKN:07 9 OVC:08 70,3,58,56,55,90,15,190
11/19/2017 7:56,BKN:07 9 BKN:07 31 OVC:08 100,10,58,57,56,93,8,180
11/19/2017 8:03,FEW:02 12 BKN:07 19 OVC:08 31,10,58,57,56,93,11,190
11/19/2017 8:10,BKN:07 9 BKN:07 31 OVC:08 100,10,58,57,56,93,13,180
11/19/2017 8:56,BKN:07 9 BKN:07 42 OVC:08 80,6,58,56,55,90,10,180
11/19/2017 9:53,SCT:04 9 BKN:07 12 OVC:08 75,6,57,56,55,94,11,180
11/19/2017 9:56,SCT:04 9 BKN:07 12 OVC:08 75,6,58,56,55,90,11,190
11/19/2017 10:03,BKN:07 9 OVC:08 12,6,58,56,55,90,11,190
11/19/2017 10:21,BKN:07 9 OVC:08 12,2.5,58,56,55,90,11,240
11/19/2017 10:54,SCT:04 15 OVC:08 30,10,57,55,54,88,13,220
11/19/2017 10:56,SCT:04 15 OVC:08 30,10,57,55,54,90,15,220
11/19/2017 11:25,SCT:04 27 BKN:07 38 OVC:08 75,9,48,45,41,77,21,270
11/19/2017 11:56,SCT:04 15 OVC:08 30,10,47,44,40,77,16,260
11/19/2017 12:56,CLR:00,10,48,41,33,56,22,270
11/19/2017 13:56,SCT:04 41,10,47,40,31,54,22,260
11/19/2017 14:56,SCT:04 41,10,45,38,29,54,21,290
11/19/2017 15:56,SCT:04 41,10,42,36,26,53,25,280
11/19/2017 16:56,FEW:02 41,10,40,34,24,53,18,260
11/19/2017 17:56,CLR:00,10,39,33,24,55,15,280
11/19/2017 18:56,SCT:04 40,10,39,33,24,55,15,280
11/19/2017 19:56,OVC:08 40,10,39,33,24,55,14,270
11/19/2017 20:56,BKN:07 44,10,38,32,21,51,8,270
11/19/2017 21:56,CLR:00,10,37,31,21,52,11,290
11/19/2017 22:56,CLR:00,10,35,30,22,59,7,270
11/19/2017 23:56,CLR:00,10,35,30,22,59,11,260
11/19/2017 23:59,,,,,,,,
11/20/2017 0:56,CLR:00,10,34,29,21,59,8,260
11/20/2017 1:56,CLR:00,10,34,30,22,61,7,250
11/20/2017 2:56,CLR:00,10,33,29,22,64,8,250
11/20/2017 3:56,OVC:08 60,10,34,29,21,59,8,250
11/20/2017 4:56,BKN:07 60,10,34,30,22,61,10,270
11/20/2017 5:56,FEW:02 43 SCT:04 50 BKN:07 65,10,33,29,21,61,10,250
11/20/2017 6:56,SCT:04 30,10,33,27,14,45,13,280
11/20/2017 7:56,FEW:02 30 FEW:02 200,10,34,28,15,46,11,260
11/20/2017 8:56,FEW:02 30 FEW:02 200,10,36,29,13,39,15,290
11/20/2017 9:56,FEW:02 30 FEW:02 200,10,39,31,14,36,15,300
11/20/2017 10:56,CLR:00,10,39,30,12,33,16,270
11/20/2017 11:56,FEW:02 65,10,41,32,15,35,22,270
11/20/2017 12:56,SCT:04 70,10,41,32,16,36,17,270
11/20/2017 13:56,SCT:04 60,10,39,31,16,39,20,270
11/20/2017 14:56,SCT:04 60,10,40,32,18,41,14,260
11/20/2017 15:56,SCT:04 55,10,38,31,18,44,9,260
11/20/2017 16:56,SCT:04 65,10,36,30,18,48,5,240
11/20/2017 17:56,SCT:04 80,10,36,30,19,50,8,240
11/20/2017 18:56,SCT:04 80,10,36,31,21,55,10,250
11/20/2017 19:56,SCT:04 55,10,37,32,22,54,8,250
11/20/2017 20:56,BKN:07 50,10,38,33,25,60,5,220
11/20/2017 21:56,OVC:08 60,10,39,34,26,60,8,250
11/20/2017 22:56,SCT:04 36 BKN:07 44 OVC:08 55,10,39,34,27,62,5,190
11/20/2017 23:56,OVC:08 55,10,37,33,27,67,6,190
11/20/2017 23:59,,,,,,,,
11/21/2017 0:56,FEW:02 50,10,35,32,27,72,6,150
11/21/2017 1:56,CLR:00,10,32,29,25,75,5,140
11/21/2017 2:56,CLR:00,10,33,30,25,72,3,150
11/21/2017 3:56,CLR:00,10,34,31,25,70,8,190
11/21/2017 4:56,CLR:00,10,33,30,24,70,3,180
11/21/2017 5:56,CLR:00,10,32,29,24,73,0,0
11/21/2017 6:56,CLR:00,10,28,27,24,85,0,0
11/21/2017 7:56,FEW:02 200,10,33,30,26,75,0,0
11/21/2017 8:56,BKN:07 200,10,44,37,26,49,5,VRB
11/21/2017 9:56,CLR:00,10,51,41,26,38,9,220
11/21/2017 10:56,CLR:00,10,55,43,27,34,24,220
11/21/2017 11:56,SCT:04 250,10,56,44,27,33,22,210
11/21/2017 12:56,SCT:04 250,10,58,44,26,29,20,220
11/21/2017 13:56,FEW:02 250,10,59,45,27,29,24,220
11/21/2017 14:56,SCT:04 250,10,58,46,30,35,20,210
11/21/2017 15:56,SCT:04 250,10,54,44,32,43,13,200
11/21/2017 16:56,SCT:04 250,10,52,44,33,49,13,200
11/21/2017 17:56,SCT:04 250,10,51,43,34,52,11,190
11/21/2017 18:56,SCT:04 250,10,49,42,34,56,7,210
11/21/2017 19:56,CLR:00,10,49,42,34,56,13,220
11/21/2017 20:56,CLR:00,10,49,44,38,66,10,220
11/21/2017 21:56,CLR:00,10,49,44,38,66,9,230
11/21/2017 22:56,CLR:00,10,48,44,39,71,10,220
11/21/2017 23:56,CLR:00,10,46,42,37,71,5,210
11/21/2017 23:59,,,,,,,,
11/22/2017 0:56,CLR:00,10,47,43,37,69,6,210
11/22/2017 1:56,CLR:00,10,46,43,39,77,6,200
